codigo_postal,localidad,partido,provincia
4715,El Rodeo,-,Catamarca
4715,El Tala (El Rodeo-Dpto. Ambato),-,Catamarca
4715,La Cañada (Rodeo-Dpto. Ambato),-,Catamarca
4715,La Piedra,-,Catamarca
4715,La Quebrada (El Rodeo-Dpto. Ambato),-,Catamarca
4715,Las Aguitas,-,Catamarca
4715,Las Burras,-,Catamarca
4715,Las Cuchillas (Las Piedras Blancas-Dpto. Ambato),-,Catamarca
4715,Las Juntas (Dpto. Ambato),-,Catamarca
4715,Las Lajas (Las Juntas-Dpto. Ambato),-,Catamarca
4715,Las Piedras Blancas,-,Catamarca
4715,Los Loros,-,Catamarca
4715,Los Molles (El Rodeo-Dpto. Ambato),-,Catamarca
4715,Molle Quemado,-,Catamarca
4715,Villa Quintin Ahumada,-,Catamarca
4716,Amadores,-,Catamarca
4716,Cerviño,-,Catamarca
4716,El Cevil,-,Catamarca
4716,El Garabato,-,Catamarca
4716,El Retiro (Amadores-Dpto. Paclin),-,Catamarca
4716,La Bajada (Dpto. Paclin),-,Catamarca
4716,La Banda (Amadores-Dpto. Paclin),-,Catamarca
4716,Monte Potrero,-,Catamarca
4716,Palo Labrado,-,Catamarca
4716,Portezuelo,-,Catamarca
4716,Rafael Castillo,-,Catamarca
4716,Salcedo,-,Catamarca
4716,Yocan,-,Catamarca
4718,El Bastidor,-,Catamarca
4718,El Totoral (La Merced-Dpto. Paclin),-,Catamarca
4718,La Esquina,-,Catamarca
4718,La Falda (La Merced-Dpto. Paclin),-,Catamarca
4718,La Merced,-,Catamarca
4718,Los Galpones,-,Catamarca
4718,Santa Ana,-,Catamarca
4718,Santa Barbara,-,Catamarca
4718,Superi (Estacion Fcgb),-,Catamarca
4718,Talaguada,-,Catamarca
4719,Balcosna,-,Catamarca
4719,Balcosna De Afuera,-,Catamarca
4719,El Chamico,-,Catamarca
4719,El Ciflon,-,Catamarca
4719,El Contador,-,Catamarca
4719,El Rosario (La Higuera-Dpto. Paclin),-,Catamarca
4719,La Higuera,-,Catamarca
4719,La Ovejeria,-,Catamarca
4719,Las Lajas (Dpto. Paclin),-,Catamarca
4719,San Antonio De Paclin,-,Catamarca
4719,Tierra Verde,-,Catamarca
4719,Villa Collantes,-,Catamarca
4722,El Duraznillo,-,Catamarca
4722,El Durazno (La Viña-Dpto. Paclin),-,Catamarca
4722,Huacra,-,Catamarca
4722,La Viña (Dpto. Paclin),-,Catamarca
4722,La Viña De Abajo,-,Catamarca
4722,Las Huertas,-,Catamarca
4722,Las Tranquitas,-,Catamarca
4722,Los Ovejeros,-,Catamarca
4722,Los Pintados,-,Catamarca
4722,Sauce Mayo,-,Catamarca
4722,Sumampa,-,Catamarca
4723,Alijilan,-,Catamarca
4723,Almigaucho,-,Catamarca
4723,Alta Gracia,-,Catamarca
4723,Amancala,-,Catamarca
4723,Ampolla,-,Catamarca
4723,Bañado De Ovanta,-,Catamarca
4723,Cachi,-,Catamarca
4723,Dos Pocitos,-,Catamarca
4723,Dos Troncos,-,Catamarca
4723,El Caimen,-,Catamarca
4723,El Desmonte (Los Altos-Dpto. Santa Rosa),-,Catamarca
4723,El Potrero (Bañado De Ovanta-Dpto. Santa Rosa),-,Catamarca
4723,El Rodeito,-,Catamarca
4723,El Tala (Puerta Grande-Dpto. Santa Rosa),-,Catamarca
4723,La Aguada (Alijilan-Dpto. Santa Rosa),-,Catamarca
4723,La Bajada (Puerta Grande-Dpto. Santa Rosa),-,Catamarca
4723,La Calera (Las Tunas-Dpto. Santa Rosa),-,Catamarca
4723,Las Tunas (Dpto. Santa Rosa),-,Catamarca
4723,Los Altos,-,Catamarca
4723,Los Bastidores,-,Catamarca
4723,Los Estantes,-,Catamarca
4723,Los Molles (Puerta Grande-Dpto. Santa Rosa),-,Catamarca
4723,Los Ortices (Puerta Grande-Dpto. Santa Rosa),-,Catamarca
4723,Los Pocitos (Bañado De Ovanta-Dpto. Santa Rosa),-,Catamarca
4723,Los Troncos,-,Catamarca
4723,Los Zanjones,-,Catamarca
4723,Manantiales,-,Catamarca
4723,Mistol Ancho,-,Catamarca
4723,Monte Redondo,-,Catamarca
4723,Ovanta,-,Catamarca
4723,Pampa Chacra,-,Catamarca
4723,Pozo Del Algarrobo,-,Catamarca
4723,Pozo Del Campo,-,Catamarca
4723,Puerta Grande,-,Catamarca
4723,Puesto De La Viuda,-,Catamarca
4723,Quebrachal,-,Catamarca
4723,Quebrachos Blancos,-,Catamarca
4723,Quimilpa,-,Catamarca
4723,Salauca,-,Catamarca
4723,San Luis,-,Catamarca
4723,Yaquicho,-,Catamarca
4724,Agua Colorada (Nueva Coneta-Dpto. Valle Viejo),-,Catamarca
4724,Coneta,-,Catamarca
4724,El Bañado (Miraflores-Dpto. Capayan),-,Catamarca
4724,La Estrella,-,Catamarca
4724,La Paraguaya,-,Catamarca
4724,Los Angeles,-,Catamarca
4724,Los Bazan,-,Catamarca
4724,Los Pinos,-,Catamarca
4724,Los Puestos (Miraflores-Dpto. Capayan),-,Catamarca
4724,Miraflores,-,Catamarca
4724,Nueva Coneta,-,Catamarca
4724,San Lorenzo (Miraflores-Dpto. Capayan),-,Catamarca
4724,Sisiguasi,-,Catamarca
4726,Capayan,-,Catamarca
4726,Chañaritos (Huillapima-Dpto. Capayan),-,Catamarca
4726,Concepcion (Dpto. Capayan),-,Catamarca
4726,El Carrizal (San Pedro. Capayan-Dpto. Capayan),-,Catamarca
4726,El Milagro (Huillapima-Dpto. Capayan),-,Catamarca
4726,Huillapima,-,Catamarca
4726,La Cañada (Huillapima-Dpto. Capayan),-,Catamarca
4726,Lampasillo,-,Catamarca
4726,Las Palmas,-,Catamarca
4726,San Pablo,-,Catamarca
4726,San Pedro-Capayan,-,Catamarca
4728,Chumbicha,-,Catamarca
4728,San Jeronimo,-,Catamarca
4728,Trampasacha,-,Catamarca
4740,Andalgala,-,Catamarca
4740,Aserradero El Pilcio,-,Catamarca
4740,Banda (Andalgala-Dpto. Andalgala),-,Catamarca
4740,Chilca,-,Catamarca
4740,Distrito Espinillo,-,Catamarca
4740,El Colegio,-,Catamarca
4740,El Molle,-,Catamarca
4740,Huaschaschi,-,Catamarca
4740,Huazan,-,Catamarca
4740,Julumao,-,Catamarca
4740,La Aguada (Andalgala-Dpto. Andalgala),-,Catamarca
4740,Las Minas,-,Catamarca
"4740,Mallin 1"",-,Catamarca"
"4740,Mallin 2"",-,Catamarca"
4740,Pilciao,-,Catamarca
4740,Rodeo Grande,-,Catamarca
4741,Agua De Las Palomas,-,Catamarca
4741,Amanao,-,Catamarca
4741,Carapunco,-,Catamarca
4741,Casa De Piedra (Villa Vil-Dpto. Andalgala),-,Catamarca
4741,Chaquiago,-,Catamarca
4741,Choya,-,Catamarca
4741,El Carrizal (Villa Vil-Dpto. Andalgala),-,Catamarca
4741,El Potrero (Dpto. Andalgala),-,Catamarca
4741,El Zapallar (Villa Vil-Dpto. Andalgala),-,Catamarca
4741,Huaco (Dpto. Andalgala),-,Catamarca
4741,La Laguna,-,Catamarca
4741,Santa Lucia (El Potrero-Dpto. Andalgala),-,Catamarca
4741,Villa Cnel. Arroyo,-,Catamarca
4741,Villa Vil,-,Catamarca
4743,Aconquija,-,Catamarca
4743,Alto De La Junta,-,Catamarca
4743,Alumbrera,-,Catamarca
4743,Buena Vista (El Alamito-Dpto. Andalgala),-,Catamarca
4743,El Alamito,-,Catamarca
4743,El Arbolito (El Alamito-Dpto. Andalgala),-,Catamarca
4743,El Espinillo,-,Catamarca
4743,El Pucara,-,Catamarca
4743,El Suncho (Alto De La Junta-Dpto. Andalgala),-,Catamarca
4743,Las Estancias,-,Catamarca
4743,Las Pampitas (El Alamito-Dpto. Andalgala),-,Catamarca
4743,Rio Potrero,-,Catamarca
4750,Agua Colorada (Belen-Dpto. Belen),-,Catamarca
4750,Ampujaco,-,Catamarca
4750,Barrio Artaza,-,Catamarca
4750,Belen,-,Catamarca
4750,Cortadera,-,Catamarca
4750,El Medio,-,Catamarca
4750,El Molino,-,Catamarca
4750,El Portezuelo (Belen-Dpto. Belen),-,Catamarca
4750,Huaco (Belen-Dpto. Belen),-,Catamarca
4750,La Banda (Belen-Dpto. Belen),-,Catamarca
4750,La Costa,-,Catamarca
4750,La Puntilla (Belen-Dpto. Belen),-,Catamarca
4750,San Buena Ventura,-,Catamarca
4750,Talamayo,-,Catamarca
4751,Agua De Dionisio,-,Catamarca
4751,Aguas Calientes,-,Catamarca
4751,Asampay,-,Catamarca
4751,Barranca Larga,-,Catamarca
4751,Cachijan,-,Catamarca
4751,Carrizal (La Cienaga-Dpto. Belen),-,Catamarca
4751,Carrizal De Abajo,-,Catamarca
4751,Carrizal De La Costa,-,Catamarca
4751,Chañaryaco,-,Catamarca
4751,Condor Huasi De Belen,-,Catamarca
4751,Corral Quemado,-,Catamarca
4751,Cotagua,-,Catamarca
4751,Culampaja,-,Catamarca
4751,El Bolson (Dpto. Belen),-,Catamarca
4751,El Cajon (Corral Quemado-Dpto. Belen),-,Catamarca
4751,El Campillo,-,Catamarca
4751,El Carrizal (La Cienaga-Dpto. Belen),-,Catamarca
4751,El Durazno (Jacipunco-Dpto. Belen),-,Catamarca
4751,El Eje,-,Catamarca
4751,El Tio,-,Catamarca
4751,El Tolar,-,Catamarca
4751,Farallon Negro,-,Catamarca
4751,Hualfin,-,Catamarca
4751,Huasayaco,-,Catamarca
4751,Huasi-Cienaga,-,Catamarca
4751,Jacipunco,-,Catamarca
4751,La Aguada (La Toma-Dpto. Belen),-,Catamarca
4751,La Capellania (Dpto. Belen),-,Catamarca
4751,La Cañada (La Cienaga-Dpto. Belen),-,Catamarca
4751,La Cienaga (Dpto. Belen),-,Catamarca
4751,La Cuesta,-,Catamarca
4751,La Estancia (La Puerta De San Jose-Dpto. Belen),-,Catamarca
4751,La Puerta De San Jose,-,Catamarca
4751,La Quebrada (Hualfin-Dpto. Belen),-,Catamarca
4751,La Toma,-,Catamarca
4751,La Viña (La Cienaga-Dpto. Belen),-,Catamarca
4751,Laguna Blanca,-,Catamarca
4751,Laguna Colorada,-,Catamarca
4751,Las Barrancas (Dpto. Belen),-,Catamarca
4751,Las Cuevas,-,Catamarca
4751,Las Juntas (Las Barrancas-Dpto. Belen),-,Catamarca
4751,Las Manzas,-,Catamarca
4751,Loconte,-,Catamarca
4751,Los Nacimientos,-,Catamarca
4751,Los Pozuelos (Los Nacimientos-Dpto. Belen),-,Catamarca
4751,Minas Agua Tapada,-,Catamarca
4751,Nacimientos De Arriba,-,Catamarca
4751,Nacimientos De San Antonio,-,Catamarca
4751,Nacimientos Del Bolson,-,Catamarca
4751,Papa Chacra,-,Catamarca
4751,Pozo De Piedra,-,Catamarca
4751,Puerta Del Corral Quemado,-,Catamarca
4751,Rodeo Gervan,-,Catamarca
4751,San Fernando,-,Catamarca
4751,Termas Villa Vil,-,Catamarca
4751,Vicuña Pampa,-,Catamarca
4753,Corralito (Londres-Dpto. Belen),-,Catamarca
4753,Durazno,-,Catamarca
4753,El Tambillo,-,Catamarca
4753,La Aguada (Londres-Dpto. Belen),-,Catamarca
4753,La Ramada,-,Catamarca
4753,Las Bayas,-,Catamarca
4753,Londres,-,Catamarca
4753,Londres Este,-,Catamarca
4753,Londres Oeste,-,Catamarca
4753,Los Colorados,-,Catamarca
4753,Piedra Larga,-,Catamarca
5260,El Barreal (Recreo-Dpto. La Paz),-,Catamarca
5260,El Bello,-,Catamarca
5260,El Lindero (Recreo-Dpto. La Paz),-,Catamarca
5260,Kilometro 955 (Apeadero Fcgb),-,Catamarca
5260,Kilometro 969 (Embarcadero Fcgb),-,Catamarca
5260,Kilometro 997 (Embarcadero Fcgb),-,Catamarca
5260,La Brea (Recreo-Dpto. La Paz),-,Catamarca
5260,La Buena Estrella,-,Catamarca
5260,Puesto De Fadel O De Lobo,-,Catamarca
5260,Recreo,-,Catamarca
5260,San Rafael,-,Catamarca
5260,Santa Lucia (Recreo-Dpto. La Paz),-,Catamarca
5260,Santo Domingo,-,Catamarca
5261,Agua Del Simbol,-,Catamarca
5261,Alto Bello,-,Catamarca
5261,Alto Del Rosario,-,Catamarca
5261,Bañado De Divisadero,-,Catamarca
5261,Caballa,-,Catamarca
5261,Casa De La Cumbre,-,Catamarca
5261,Corral Viejo,-,Catamarca
5261,Cortaderas (Divisadero-Dpto. La Paz),-,Catamarca
5261,Divisadero,-,Catamarca
5261,El Abra,-,Catamarca
5261,El Arenal,-,Catamarca
5261,El Aybal,-,Catamarca
5261,El Barrial,-,Catamarca
5261,El Barrialito (Ramblones-Dpto. La Paz),-,Catamarca
5261,El Bañado (Divisadero-Dpto. La Paz),-,Catamarca
5261,El Cacho,-,Catamarca
5261,El Cecado,-,Catamarca
5261,El Cerrito (Esquiu-Dpto. La Paz),-,Catamarca
5261,El Chañaral (Rio De La Dorada-Dpto. La Paz),-,Catamarca
5261,El Cienego,-,Catamarca
5261,El Gacho,-,Catamarca
5261,El Milagro (Esquiu-Dpto. La Paz),-,Catamarca
5261,El Mistolito,-,Catamarca
5261,El Moreno,-,Catamarca
5261,El Polear (Divisadero-Dpto. La Paz),-,Catamarca
5261,El Portezuelo (Divisadero-Dpto. La Paz),-,Catamarca
5261,El Potrero (Ramblones-Dpto. La Paz),-,Catamarca
5261,El Puestito,-,Catamarca
5261,El Puesto (La Quinta-Dpto. La Paz),-,Catamarca
5261,El Quebrachal,-,Catamarca
5261,El Saladillo,-,Catamarca
5261,El Saltito,-,Catamarca
5261,El Suncho (Esquiu-Dpto. La Paz),-,Catamarca
5261,El Totoral (La Dorada-Dpto. Ancasti),-,Catamarca
5261,El Valle,-,Catamarca
5261,Esquiu,-,Catamarca
5261,Garay,-,Catamarca
5261,Kilometro 38 (Embarcadero Fcgb),-,Catamarca
5261,La Aguada (Rio De La Dorada-Dpto. La Paz),-,Catamarca
5261,La Antigua,-,Catamarca
5261,La Cañada (Rio De La Dorada-Dpto. La Paz),-,Catamarca
5261,La Colonia,-,Catamarca
5261,La Dorada,-,Catamarca
5261,La Florida (Kilometro 37 Fcgb),-,Catamarca
5261,La Higuerita,-,Catamarca
5261,La Huerta (Ramblones-Dpto. Ancasti),-,Catamarca
5261,La Montosa,-,Catamarca
5261,La Peña (La Quinta-Dpto. Ancasti),-,Catamarca
5261,La Peña (Ramblones-Dpto. La Paz),-,Catamarca
5261,La Quinta,-,Catamarca
5261,La Tigra,-,Catamarca
5261,La Valentina,-,Catamarca
5261,La Zanja,-,Catamarca
5261,Las Cortaderas,-,Catamarca
5261,Las Cuchillas (Ramblones-Dpto. Ancasti),-,Catamarca
5261,Las Flores,-,Catamarca
5261,Las Lomitas (Rio De La Dorada-Dpto. La Paz),-,Catamarca
5261,Las Palomas,-,Catamarca
5261,Los Cadillos,-,Catamarca
5261,Los Mogotes,-,Catamarca
5261,Los Molles (Ramblones-Dpto. Ancasti),-,Catamarca
5261,Los Pocitos (Rio De La Dorada-Dpto. La Paz),-,Catamarca
5261,Maria Elena,-,Catamarca
5261,Motegasta,-,Catamarca
5261,Navaguin,-,Catamarca
5261,Ojo De Agua,-,Catamarca
5261,Olta,-,Catamarca
5261,Palo Cruz,-,Catamarca
5261,Pichinga,-,Catamarca
5261,Portillo Chico,-,Catamarca
5261,Portillo Grande,-,Catamarca
5261,Puesto Sabatte,-,Catamarca
5261,Ramblones,-,Catamarca
5261,Rio De Bazanes,-,Catamarca
5261,Rio De Don Diego,-,Catamarca
5261,Rio De La Dorada,-,Catamarca
5261,San Lorenzo (Esquiu-Dpto. La Paz),-,Catamarca
5261,San Miguel (Esquiu-Dpto. La Paz),-,Catamarca
5261,San Nicolas,-,Catamarca
5261,Tacopampa,-,Catamarca
5263,Adolfo E. Carranza,-,Catamarca
5263,Balde La Punta,-,Catamarca
5263,Balde Nuevo,-,Catamarca
5263,Buena Vista (Adolfo E. Carranza-Dpto. Capayan),-,Catamarca
5263,El Quimilo,-,Catamarca
5263,Kilometro 128 (Fcgb),-,Catamarca
5263,Kilometro 99 (Apeadero Fcgb),-,Catamarca
5263,La Guardia,-,Catamarca
5263,La Horqueta,-,Catamarca
5263,Las Peñas,-,Catamarca
5263,Los Cerrillos,-,Catamarca
5263,Parada Kilometro 62,-,Catamarca
5263,San Martin (Dpto. Capayan),-,Catamarca
5263,Telaritos,-,Catamarca
5264,Angelina,-,Catamarca
5264,Cañada,-,Catamarca
5264,Cerrillada,-,Catamarca
5264,Chañaritos (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,El Retiro (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,El Rosario (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,El Tala (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,Jesus Maria,-,Catamarca
5264,Kilometro 1008 (Embarcadero Fcgb),-,Catamarca
5264,Kilometro 1017 (Embarcadero Fcgb),-,Catamarca
5264,La Granja,-,Catamarca
5264,La Isla (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,La Maravilla,-,Catamarca
5264,Maria Dora,-,Catamarca
5264,San Antonio (San Antonio De La Paz-Dpto. La Paz),-,Catamarca
5264,San Antonio De La Paz,-,Catamarca
5264,San Antonio Viejo,-,Catamarca
5264,San Manuel,-,Catamarca
5264,Tula,-,Catamarca
5265,Agua Los Matos,-,Catamarca
5265,Baviano,-,Catamarca
5265,Brea,-,Catamarca
5265,Cañada Larga,-,Catamarca
5265,Chacritas,-,Catamarca
5265,Corralito (Majada-Dpto. Ancasti),-,Catamarca
5265,Estancia,-,Catamarca
5265,Icaño,-,Catamarca
5265,La Barrosa (Baviano-Dpto. La Paz),-,Catamarca
5265,La Falda (Baviano-Dpto. La Paz),-,Catamarca
5265,La Jarillos,-,Catamarca
5265,La Parada,-,Catamarca
5265,Las Cuchillas Del Aybal,-,Catamarca
5265,Las Toscas,-,Catamarca
5265,Majada,-,Catamarca
5265,Potrero,-,Catamarca
5265,Puesto De Vera,-,Catamarca
5265,Quebracho,-,Catamarca
5265,Rio Chico,-,Catamarca
5265,San Francisco,-,Catamarca
5265,Sauce De Los Cejas,-,Catamarca
5265,Sicha,-,Catamarca
5265,Talar,-,Catamarca
5265,Yerba Buena,-,Catamarca
5266,Chichagasta,-,Catamarca
5266,Ensenada,-,Catamarca
5266,Pozos Cavados,-,Catamarca
5266,Quiros,-,Catamarca
5315,Calera La Norma,-,Catamarca
5315,El Pajonal,-,Catamarca
5315,Estacion Poman,-,Catamarca
5315,Las Cienagas,-,Catamarca
5315,Los Baldes,-,Catamarca
5315,Poman,-,Catamarca
5317,Apuyaco,-,Catamarca
5317,Establecimiento Minero Cerro Blanco,-,Catamarca
5317,Los Cajones,-,Catamarca
5317,Michango,-,Catamarca
5317,Mutquin,-,Catamarca
5317,Retiro,-,Catamarca
5317,Retiro De Colana,-,Catamarca
5317,Rincon,-,Catamarca
5317,Rosario De Colana,-,Catamarca
5317,Sijan,-,Catamarca
5319,Colpes,-,Catamarca
5319,Los Puestos (Colpes. Ambato-Dpto. Ambato),-,Catamarca
5319,Mollecito,-,Catamarca
5319,San Jose (Colpes-Dpto. Poman),-,Catamarca
5321,El Potrero (Saujil-Dpto. Poman),-,Catamarca
5321,Joyango,-,Catamarca
5321,Kilometro 975 (Apeadero Fcgb),-,Catamarca
5321,La Agua Grande,-,Catamarca
5321,La Yegua Muerta,-,Catamarca
5321,Las Breas,-,Catamarca
5321,Las Casitas,-,Catamarca
5321,Malcasco,-,Catamarca
5321,San Miguel (Dpto. Poman),-,Catamarca
5321,Saujil,-,Catamarca
5321,Tucumanao,-,Catamarca
5331,Andaluca,-,Catamarca
5331,Cerro Negro,-,Catamarca
5331,Cordobita,-,Catamarca
5331,El Pueblito,-,Catamarca
5331,Kilometro 1006 (Apeadero Fcgb),-,Catamarca
5331,Kilometro 999,-,Catamarca
5331,La Isla (Rio Colorado-Dpto. Tinogasta),-,Catamarca
5331,La Puntilla (Dpto. Tinogasta),-,Catamarca
5331,Las Chacras (Cerro Negro-Dpto. Tinogasta),-,Catamarca
5331,Los Balverdis,-,Catamarca
5331,Los Gonzales,-,Catamarca
5331,Los Quinteros,-,Catamarca
5331,Los Rincones,-,Catamarca
5331,Peñas Blancas,-,Catamarca
5331,Rio Colorado,-,Catamarca
5331,Salado,-,Catamarca
5331,Santa Cruz (Cordobita-Dpto. Tinogasta),-,Catamarca
5331,Villa Seleme,-,Catamarca
5333,Banda De Lucero,-,Catamarca
5333,Banda Lucero,-,Catamarca
5333,Carrizal (Copacabana-Dpto. Tinogasta),-,Catamarca
5333,Cienaguita,-,Catamarca
5333,Copacabana,-,Catamarca
5333,El Alto (Copacabana-Dpto. Tinogasta),-,Catamarca
5333,La Candelaria,-,Catamarca
5333,La Capellania (Copacabana-Dpto. Tinogasta),-,Catamarca
5333,Viña Del Cerro,-,Catamarca
5340,Las Higueritas,-,Catamarca
5340,Los Guaytimas,-,Catamarca
5340,Los Palacios,-,Catamarca
5340,Los Robledos,-,Catamarca
5340,Los Valdez,-,Catamarca
5340,Tinogasta,-,Catamarca
5341,Anillaco,-,Catamarca
5341,Antinaco,-,Catamarca
5341,Corral De Piedra (Medanitos-Dpto. Tinogasta),-,Catamarca
5341,Costa De Reyes,-,Catamarca
5341,El Cachiyuyo,-,Catamarca
5341,El Puesto (Dpto. Tinogasta),-,Catamarca
5341,La Cañada Larga,-,Catamarca
5341,La Cienaga De Los Zondones,-,Catamarca
5341,La Cienaga Tinogasta,-,Catamarca
5341,La Falda (El Puesto-Dpto. Tinogasta),-,Catamarca
5341,La Florida,-,Catamarca
5341,La Majada,-,Catamarca
5341,La Mesada (Palo Blanco-Dpto. Tinogasta),-,Catamarca
5341,La Palca,-,Catamarca
5341,La Puntilla De San Jose,-,Catamarca
5341,La Ramadita,-,Catamarca
5341,Las Pampas (Antinaco-Dpto. Tinogasta),-,Catamarca
5341,Las Papas,-,Catamarca
5341,Los Potrerillos,-,Catamarca
5341,Medanitos,-,Catamarca
5341,Mesada De Los Zarate,-,Catamarca
5341,Mesada Grande,-,Catamarca
5341,Palo Blanco,-,Catamarca
5341,Pampa Blanca,-,Catamarca
5341,Paso San Francisco,-,Catamarca
5341,Plaza De San Pedro,-,Catamarca
5341,Rio Grande,-,Catamarca
5341,San Jose De Tinogasta,-,Catamarca
5341,Santo Tomas,-,Catamarca
5341,Saujil De Tinogasta,-,Catamarca
5341,Taton,-,Catamarca
5343,Santa Rosa (Dpto. Tinogasta),-,Catamarca
5343,Villa San Roque,-,Catamarca
5345,Baños Termales,-,Catamarca
5345,El Barrialito (Fiambala-Dpto. Tinogasta),-,Catamarca
5345,El Peñon,-,Catamarca
5345,El Retiro (Fiambala-Dpto. Tinogasta),-,Catamarca
5345,Fiambala,-,Catamarca
5345,La Aguadita (Fiambala-Dpto. Tinogasta),-,Catamarca
5345,Las Retamas,-,Catamarca
5345,Los Morteros (Fiambala-Dpto. Tinogasta),-,Catamarca
3500,Barrio La Capilla,-,Chaco
3500,Barrio Toba,-,Chaco
3500,Barrio Villa San Martin,-,Chaco
3500,Barrio Villa Alvear,-,Chaco
3500,Barrio Villa Centenario,-,Chaco
3500,Barrio Villa Don Enrique,-,Chaco
3500,Barrio Villa Elba (Lote Rural 173),-,Chaco
3500,Barrio Villa Palermo,-,Chaco
3500,Barrio Villa San Juan,-,Chaco
3500,La Colonia,-,Chaco
3500,Resistencia,-,Chaco
3500,Tigre,-,Chaco
3500,Tropezon,-,Chaco
3500,Villa Alta,-,Chaco
3500,Villa Barberan,-,Chaco
3500,Villa Barrio Centenario,-,Chaco
3500,Villa Don Enrique,-,Chaco
3500,Villa Eldorado,-,Chaco
3500,Villa Juan De Garay,-,Chaco
3500,Villa Libertad,-,Chaco
3501,Campo De Galnasi,-,Chaco
3501,El Palmar (Resistencia, Suc. Nº1 Pdo. San Fernando),-,Chaco
3501,La Liguria,-,Chaco
3503,Barranqueras,-,Chaco
3503,Barrio La Toma,-,Chaco
3503,La Isla,-,Chaco
3503,La Toma,-,Chaco
3503,Puerto Vilelas,-,Chaco
3503,Toma De Aguas Corrientes,-,Chaco
3503,Villa Florida,-,Chaco
3503,Villa Forestacion,-,Chaco
3505,Arroyo Quintana,-,Chaco
3505,Colonia Baranda,-,Chaco
3505,Colonia Benitez,-,Chaco
3505,Colonia El Pilar,-,Chaco
3505,Colonia Popular,-,Chaco
3505,Coronel Avalos,-,Chaco
3505,El Tragadero,-,Chaco
3505,Isla Antequera,-,Chaco
3505,Isla Del Cerrito,-,Chaco
3505,La Evangelica,-,Chaco
3505,La Ganadera,-,Chaco
3505,La Palometa,-,Chaco
3505,La Pilar,-,Chaco
3505,Laguna Beligay,-,Chaco
3505,Margarita Belen,-,Chaco
3505,Maria Sara,-,Chaco
3505,Pilar,-,Chaco
3505,Puente Ine,-,Chaco
3505,Puente Palometa,-,Chaco
3505,Puerto Antequera,-,Chaco
3505,Puerto Bastiani,-,Chaco
3505,Puerto Tirol,-,Chaco
3505,Punta De Rieles,-,Chaco
3505,Punta Nueva,-,Chaco
3505,Tres Horquetas (Colonia Benitez, Pdo. 1º De Mayo),-,Chaco
3505,Villa Jalon,-,Chaco
3506,Los Algarrobos,-,Chaco
3507,Pampa Almiron,-,Chaco
3507,Selvas Del Rio De Oro,-,Chaco
3508,Kilometro 39 (Embaracadero Fcgb),-,Chaco
3509,Barrio Ruta 90,-,Chaco
3509,Campo El Bermejo,-,Chaco
3509,Campo Winter,-,Chaco
3509,Colonia Siete Arboles,-,Chaco
3509,El Zapallar,-,Chaco
3509,General Jose De San Martin,-,Chaco
3509,Kilometro 42 (Embarcadero Fcgb),-,Chaco
3509,Kilometro 48 (Embarcadero Fcgb),-,Chaco
3509,Kilometro 59 (Embarcadero Fcgb),-,Chaco
3509,Puerto Zapallar,-,Chaco
3509,Venezuela,-,Chaco
3511,Colonia Cnel. Dorrego,-,Chaco
3511,Colonia Rodriguez Peña,-,Chaco
3511,Los Pozos,-,Chaco
3511,Presidencia Roca,-,Chaco
3513,Arbol Solo,-,Chaco
3513,Colonia Codutti,-,Chaco
3513,Colonia Lucinda,-,Chaco
3513,Cote Lai,-,Chaco
3513,Charadai,-,Chaco
3513,El Tupi,-,Chaco
3513,Estancia El Sabalo,-,Chaco
3513,Estero Redondo,-,Chaco
3513,Fortin Cardoso,-,Chaco
3513,General Obligado,-,Chaco
3513,Kilometro 443 (Embarcadrero Fcgb),-,Chaco
3513,Kilometro 474 (Embarcadero Fcgb),-,Chaco
3513,Kilometro 501 (Apeadero Fcgb),-,Chaco
3513,Kilometro 519 (Apeadero Fcgb),-,Chaco
3513,La Choza,-,Chaco
3513,La Lucinda,-,Chaco
3513,La Negra,-,Chaco
3513,La Raquel,-,Chaco
3513,La Sabana,-,Chaco
3513,La Vicuña,-,Chaco
3513,Las Toscas,-,Chaco
3513,Lote 15 (La Sabana, Pdo. Tapenaga),-,Chaco
3513,Lote 23 (Charadai, Pdo. Tapenaga),-,Chaco
3513,Lote 9,-,Chaco
3513,Macomitas,-,Chaco
3513,Obraje La Vicuña,-,Chaco
3513,Puesto Cocheri,-,Chaco
3513,Puesto Mendizabal,-,Chaco
3513,Rio Tapenaga,-,Chaco
3514,Cacui,-,Chaco
3514,Campo De Echegaray,-,Chaco
3514,Campo De La Choza,-,Chaco
3514,Colonia Echegaray,-,Chaco
3514,Colonia Juan Penco,-,Chaco
3514,Colonia Mixta,-,Chaco
3514,El Obraje,-,Chaco
3514,Fontana,-,Chaco
3514,General Donovan,-,Chaco
3514,Hivonnailt (Apeadero Fcgb),-,Chaco
3514,Kilometro 2 (Estacion Fcgb),-,Chaco
3514,Kilometro 29 (Embarcadero Fcgb),-,Chaco
3514,Kilometro 34 (Embarcadro Fcgb-Lapachito-Pdo.Gral.Donovan),-,Chaco
